type,store,name,price,image_url
Semi-sweet chocolate chips,Trader Joe's,Semi-Sweet Chocolate Chips,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/04529.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Semi-Sweet Chocolate Chunks,$3.49,https://www.traderjoes.com/content/dam/trjo/products/m21002/51482.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Sweet Plantain Chips,$2.29,https://www.traderjoes.com/content/dam/trjo/products/m21001/55085.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Chewy Chocolate Mochi Cake,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/chocolate-mochi-cake.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Charlotte's Chocolate Bread Pudding,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/04529-semi-sweet-choc-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Trailblazer Bites,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/07995-raw-almonds-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,How It's Made - Sublime Ice Cream Sandwiches,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/how-it's-made–sublime-ice-cream-sandwiches/90987-sublime-ice-cream-feat.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Churn It Up,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/churn-it-up-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,This Banana Walks Into a Blondie Bar,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/98333-blondie-bar-baking-mix-PDP.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
