type,store,name,price,image_url
Silken tofu,Trader Joe's,Organic Firm Tofu,$1.49,https://www.traderjoes.com/content/dam/trjo/products/m20804/41911.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Spring Rolls with Tofu,$5.49,https://www.traderjoes.com/content/dam/trjo/products/m20503/92151.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Tofu Sheets,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20602/75639.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Crispy Tofu Sesame Salad,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/crispy-tofu-sesame-salad.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,What to do? Tofu!,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/tofu_recipe.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Sriracha Furikake Tofu Fries,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/tofu-fries.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Tasty! Terrific! Tofu!,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/tasty-terrific-tofu/Tasty-Terrific-Tofu-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Three Sheets for the Win!,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/three-sheets-for-the-win/three-sheets-for-the-win-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,That's a Wrap!,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/thats-a-wrap/newwrap-opener-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
