type,store,name,price,image_url
Salt,Trader Joe's,Sea Salt Brownie Bites,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20105/74143.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,Cocoa & Sea Salt Instant Oatmeal,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20907/71893.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,Dark Chocolate Sea Salt Caramels Gift Card,$2.29,https://www.traderjoes.com/content/dam/trjo/products/m21002/98918.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,Chewy Salted Caramel Cookies,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/71839-sea-salt-caramel-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Cilantro & Lime Tuna Salad Bites,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/99284-99285-albacore-tuna-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Red Pepper & Olive Tuna Salad Bites,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/99284-99285-albacore-tuna-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Product Information,N/A,https://www.traderjoes.com/content/dam/trjo/pictures/hand-pointing.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,We Like It. We Like It Elote.,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/Elote-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,$10 Recipes to Feed Four,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/10-dollar-recipes-to-feed-four/10-4-TJs-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
