type,store,name,price,image_url
Coconut oil,Trader Joe's,Shea Butter & Coconut Oil Hair Mask,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m502/61447.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Shea Butter & Coconut Oil Hair Serum,$4.99,https://www.traderjoes.com/content/dam/trjo/products/m502/64656.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Lemongrass Coconut Body Oil,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m502/60873.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Coconut Cold Brew Ice Pops,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/coconut-cold-brew-pops.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Pumpkin Snack Cake,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/Pumpkin-Snack-Cake-REC.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Tropical Banana Bread,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/tropical-banana-bread.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Product Information,N/A,https://www.traderjoes.com/content/dam/trjo/pictures/hand-pointing.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Banana Recipe Contest Winners,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/banana-recipe-contest/banana-recipe-contest-WINNERS-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Everyday Products That Make Great Gifts,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/everyday-products-that-make-great-gifts/everyday-product-gifts_main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
