type,store,name,price,image_url
Salt,Trader Joe's,Dark Chocolate Sea Salt Caramels Gift Card,$2.29,https://www.traderjoes.com/content/dam/trjo/products/m21002/98918.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,Chewy Salted Caramel Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/71839-sea-salt-caramel-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Cilantro & Lime Tuna Salad Bites,,https://www.traderjoes.com/content/dam/trjo/context-images/99284-99285-albacore-tuna-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Red Pepper & Olive Tuna Salad Bites,,https://www.traderjoes.com/content/dam/trjo/context-images/99284-99285-albacore-tuna-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Product Information,,https://www.traderjoes.com/content/dam/trjo/pictures/hand-pointing.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,We Like It. We Like It Elote.,,https://www.traderjoes.com/content/dam/trjo/context-images/Elote-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,$10 Recipes to Feed Four,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/10-dollar-recipes-to-feed-four/10-4-TJs-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Semi-Sweet Chocolate Chips,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/04529.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Semi-Sweet Chocolate Chunks,$3.49,https://www.traderjoes.com/content/dam/trjo/products/m21002/51482.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Sweet Plantain Chips,$2.29,https://www.traderjoes.com/content/dam/trjo/products/m21001/55085.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Chewy Chocolate Mochi Cake,,https://www.traderjoes.com/content/dam/trjo/recipes/chocolate-mochi-cake.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Charlotte's Chocolate Bread Pudding,,https://www.traderjoes.com/content/dam/trjo/context-images/04529-semi-sweet-choc-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Trailblazer Bites,,https://www.traderjoes.com/content/dam/trjo/context-images/07995-raw-almonds-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,How It's Made - Sublime Ice Cream Sandwiches,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/how-it's-made–sublime-ice-cream-sandwiches/90987-sublime-ice-cream-feat.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Churn It Up,,https://www.traderjoes.com/content/dam/trjo/context-images/churn-it-up-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,This Banana Walks Into a Blondie Bar,,https://www.traderjoes.com/content/dam/trjo/context-images/98333-blondie-bar-baking-mix-PDP.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Organic Firm Tofu,$1.49,https://www.traderjoes.com/content/dam/trjo/products/m20804/41911.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Spring Rolls with Tofu,$5.49,https://www.traderjoes.com/content/dam/trjo/products/m20503/92151.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Tofu Sheets,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20602/75639.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Crispy Tofu Sesame Salad,,https://www.traderjoes.com/content/dam/trjo/recipes/crispy-tofu-sesame-salad.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,What to do? Tofu!,,https://www.traderjoes.com/content/dam/trjo/recipes/tofu_recipe.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Sriracha Furikake Tofu Fries,,https://www.traderjoes.com/content/dam/trjo/recipes/tofu-fries.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Tasty! Terrific! Tofu!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/tasty-terrific-tofu/Tasty-Terrific-Tofu-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Three Sheets for the Win!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/three-sheets-for-the-win/three-sheets-for-the-win-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,That's a Wrap!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/thats-a-wrap/newwrap-opener-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
