type,store,name,price,image_url
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
Light or dark brown sugar,Sprouts,N/A,N/A,N/A
