type,store,name,price,image_url
Egg,Trader Joe's,Unexpected Cheddar Cheese & Turkey Sausage Egg White Bites,$3.49,https://www.traderjoes.com/content/dam/trjo/products/m20503/78750.png/jcr:content/renditions/cq5dam.web.1280.1280
Egg,Trader Joe's,Spinach & Feta Egg White Burrito,$4.49,https://www.traderjoes.com/content/dam/trjo/products/m20502/77521.png/jcr:content/renditions/cq5dam.web.1280.1280
Egg,Trader Joe's,Egg Omelets with Cheddar Cheese,$4.99,https://www.traderjoes.com/content/dam/trjo/products/m20503/75422.png/jcr:content/renditions/cq5dam.web.1280.1280
Egg,Trader Joe's,Baked Egg Nog French Toast,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/47904-47906-nogs-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,Egg Nog Breakfast Bowl,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/egg-nog-breakfast-bowl.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,Egg JoeMuffin,N/A,https://www.traderjoes.com/content/dam/trjo/recipes/egg-joe-muffin.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,How to Properly Poach an Egg,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/poach-egg-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,How To Dye Eggs Naturally With Trader Joe's Products,N/A,https://www.traderjoes.com/content/dam/trjo/context-images/egg-dyeing-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,That's a Wrap!,N/A,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/thats-a-wrap/newwrap-opener-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
