type,store,name,price,image_url
Coconut oil,Target,SheaMoisture 100% Virgin Coconut Oil Daily Hydration Overnight Face Oil - 1 fl oz,$10.49,https://target.scene7.com/is/image/Target/GUEST_555b7e79-013d-4586-9c39-132a6c526fd3?qlt=65&fmt=webp&hei=350&wid=350
Coconut oil,Target,Palmer's Coconut Oil Formula Bonding Hair Oil - 4 fl oz,$10.99,https://target.scene7.com/is/image/Target/GUEST_7caf6ecc-674b-47d8-8a5e-7fd32cf77f3f?qlt=65&fmt=webp&hei=350&wid=350
Coconut oil,Target,Nonstick Coconut Oil Cooking Spray - 5oz - Good & Gather™,$3.99,https://target.scene7.com/is/image/Target/GUEST_93f66d67-111a-4120-9fd0-fd824064d6fb?qlt=65&fmt=webp&hei=350&wid=350
Coconut oil,Target,Organic Refined Coconut Oil - Good & Gather™,$3.99 - $7.49,https://target.scene7.com/is/image/Target/GUEST_9c95a312-9574-456c-87b3-8a5a7ee2fc13?qlt=65&fmt=webp&hei=350&wid=350
Coconut oil,Target,Nutiva Liquid Coconut Oil - Case of 6 - 8 oz,$101.02,
Coconut oil,Target,Carrington Farm Coconut Oil - Case of 6 - 12 oz,$69.61,
Coconut oil,Target,SheaMoisture 100% Virgin Coconut Oil Daily Hydration Face Lotion - 3.2 fl oz,$10.99,
Coconut oil,Target,Palmer's Coconut Oil Formula Amino Bonding Complex Bonding Conditioning Masque Pack - 2.1oz,$2.49,
Coconut oil,Target,SheaMoisture 100% Virgin Coconut Oil Daily Hydration Body Lotion,$12.69,
cornstarch,Target,Argo 100% Pure Corn Starch - 16oz,$2.49,https://target.scene7.com/is/image/Target/GUEST_2eb9ea47-db28-48dc-8774-02a5e24c16ff?qlt=65&fmt=webp&hei=350&wid=350
cornstarch,Target,Bob's Red Mill Cornstarch,$11.40,https://target.scene7.com/is/image/Target/GUEST_742b221e-432c-474d-b89b-9be7716265fa?qlt=65&fmt=webp&hei=350&wid=350
